ensembl_gene_id	mmusculus_homolog_ensembl_gene	dmelanogaster_homolog_ensembl_gene	scerevisiae_homolog_ensembl_gene
ENSG00000211973	ENSMUSG00000095642		
ENSG00000211973	ENSMUSG00000095863		
ENSG00000211973	ENSMUSG00000093896		
ENSG00000211973	ENSMUSG00000095127		
ENSG00000211973	ENSMUSG00000094509		
ENSG00000211973	ENSMUSG00000094561		
ENSG00000211973	ENSMUSG00000094546		
ENSG00000211973	ENSMUSG00000076695		
ENSG00000211973	ENSMUSG00000095889		
ENSG00000211973	ENSMUSG00000095130		
ENSG00000211973	ENSMUSG00000095519		
ENSG00000211973	ENSMUSG00000096020		
ENSG00000211973	ENSMUSG00000095442		
ENSG00000211973	ENSMUSG00000094940		
ENSG00000211973	ENSMUSG00000094088		
ENSG00000211973	ENSMUSG00000096499		
ENSG00000211973	ENSMUSG00000096074		
ENSG00000211974	ENSMUSG00000104452		
ENSG00000211974	ENSMUSG00000076733		
ENSG00000211974	ENSMUSG00000095117		
ENSG00000211974	ENSMUSG00000096355		
ENSG00000211974	ENSMUSG00000102364		
ENSG00000211974	ENSMUSG00000095170		
ENSG00000211974	ENSMUSG00000094505		
ENSG00000211974	ENSMUSG00000076731		
ENSG00000211974	ENSMUSG00000102301		
ENSG00000282600			
ENSG00000281990	ENSMUSG00000076688		
ENSG00000281990	ENSMUSG00000096577		
ENSG00000281990	ENSMUSG00000076666		
ENSG00000281990	ENSMUSG00000095859		
ENSG00000281990	ENSMUSG00000095197		
ENSG00000281990	ENSMUSG00000076710		
ENSG00000281990	ENSMUSG00000095583		
ENSG00000281990	ENSMUSG00000094075		
ENSG00000281990	ENSMUSG00000094502		
ENSG00000281990	ENSMUSG00000095761		
ENSG00000281990	ENSMUSG00000076709		
ENSG00000281990	ENSMUSG00000095923		
ENSG00000281990	ENSMUSG00000093894		
ENSG00000281990	ENSMUSG00000096410		
ENSG00000281990	ENSMUSG00000096326		
ENSG00000281990	ENSMUSG00000094787		
ENSG00000281990	ENSMUSG00000103254		
ENSG00000281990	ENSMUSG00000096767		
ENSG00000281990	ENSMUSG00000094862		
ENSG00000281990	ENSMUSG00000094198		
ENSG00000281990	ENSMUSG00000095200		
ENSG00000281990	ENSMUSG00000096649		
ENSG00000281990	ENSMUSG00000095416		
ENSG00000281990	ENSMUSG00000094689		
ENSG00000281990	ENSMUSG00000094241		
ENSG00000281990	ENSMUSG00000095554		
ENSG00000281990	ENSMUSG00000096150		
ENSG00000281990	ENSMUSG00000094051		
ENSG00000281990	ENSMUSG00000094694		
ENSG00000281990	ENSMUSG00000102888		
ENSG00000281990	ENSMUSG00000094124		
ENSG00000281990	ENSMUSG00000095204		
ENSG00000281990	ENSMUSG00000103290		
ENSG00000281990	ENSMUSG00000095589		
ENSG00000281990	ENSMUSG00000096452		
ENSG00000281990	ENSMUSG00000096078		
ENSG00000281990	ENSMUSG00000096672		
ENSG00000281990	ENSMUSG00000093955		
ENSG00000281990	ENSMUSG00000094652		
ENSG00000281990	ENSMUSG00000102313		
ENSG00000281990	ENSMUSG00000094087		
ENSG00000281990	ENSMUSG00000095642		
ENSG00000281990	ENSMUSG00000095863		
ENSG00000281990	ENSMUSG00000093896		
ENSG00000281990	ENSMUSG00000095127		
ENSG00000281990	ENSMUSG00000094509		
ENSG00000281990	ENSMUSG00000094561		
ENSG00000281990	ENSMUSG00000094546		
ENSG00000281990	ENSMUSG00000076695		
ENSG00000281990	ENSMUSG00000095889		
ENSG00000281990	ENSMUSG00000095130		
ENSG00000281990	ENSMUSG00000095519		
ENSG00000281990	ENSMUSG00000096020		
ENSG00000281990	ENSMUSG00000095442		
ENSG00000281990	ENSMUSG00000094940		
ENSG00000281990	ENSMUSG00000094088		
ENSG00000281990	ENSMUSG00000096499		
ENSG00000281990	ENSMUSG00000096074		
ENSG00000283571			
ENSG00000280411	ENSMUSG00000076688		
ENSG00000280411	ENSMUSG00000096577		
ENSG00000280411	ENSMUSG00000076666		
ENSG00000280411	ENSMUSG00000095859		
ENSG00000280411	ENSMUSG00000095197		
ENSG00000280411	ENSMUSG00000076710		
ENSG00000280411	ENSMUSG00000095583		
ENSG00000280411	ENSMUSG00000094075		
ENSG00000280411	ENSMUSG00000094502		
ENSG00000280411	ENSMUSG00000095761		
ENSG00000280411	ENSMUSG00000076709		
ENSG00000280411	ENSMUSG00000095923		
ENSG00000280411	ENSMUSG00000093894		
ENSG00000280411	ENSMUSG00000096410		
ENSG00000280411	ENSMUSG00000096326		
ENSG00000280411	ENSMUSG00000094787		
ENSG00000280411	ENSMUSG00000103254		
ENSG00000280411	ENSMUSG00000096767		
ENSG00000280411	ENSMUSG00000094862		
ENSG00000280411	ENSMUSG00000094198		
ENSG00000280411	ENSMUSG00000095200		
ENSG00000280411	ENSMUSG00000096649		
ENSG00000280411	ENSMUSG00000095416		
ENSG00000280411	ENSMUSG00000094689		
ENSG00000280411	ENSMUSG00000094241		
ENSG00000280411	ENSMUSG00000095554		
ENSG00000280411	ENSMUSG00000096150		
ENSG00000280411	ENSMUSG00000094051		
ENSG00000280411	ENSMUSG00000094694		
ENSG00000280411	ENSMUSG00000102888		
ENSG00000280411	ENSMUSG00000094124		
ENSG00000280411	ENSMUSG00000095204		
ENSG00000280411	ENSMUSG00000103290		
ENSG00000280411	ENSMUSG00000095589		
ENSG00000280411	ENSMUSG00000096452		
ENSG00000280411	ENSMUSG00000096078		
ENSG00000280411	ENSMUSG00000096672		
ENSG00000280411	ENSMUSG00000093955		
ENSG00000280411	ENSMUSG00000094652		
ENSG00000280411	ENSMUSG00000102313		
ENSG00000280411	ENSMUSG00000094087		
ENSG00000280411	ENSMUSG00000095642		
ENSG00000280411	ENSMUSG00000095863		
ENSG00000280411	ENSMUSG00000093896		
ENSG00000280411	ENSMUSG00000095127		
ENSG00000280411	ENSMUSG00000094509		
ENSG00000280411	ENSMUSG00000094561		
ENSG00000280411	ENSMUSG00000094546		
ENSG00000280411	ENSMUSG00000076695		
ENSG00000280411	ENSMUSG00000095889		
ENSG00000280411	ENSMUSG00000095130		
ENSG00000280411	ENSMUSG00000095519		
ENSG00000280411	ENSMUSG00000096020		
ENSG00000280411	ENSMUSG00000095442		
ENSG00000280411	ENSMUSG00000094940		
ENSG00000280411	ENSMUSG00000094088		
ENSG00000280411	ENSMUSG00000096499		
ENSG00000280411	ENSMUSG00000096074		
ENSG00000274576	ENSMUSG00000104452		
ENSG00000274576	ENSMUSG00000076733		
ENSG00000274576	ENSMUSG00000095117		
ENSG00000274576	ENSMUSG00000096355		
ENSG00000274576	ENSMUSG00000102364		
ENSG00000274576	ENSMUSG00000095170		
ENSG00000274576	ENSMUSG00000094505		
ENSG00000274576	ENSMUSG00000076731		
ENSG00000274576	ENSMUSG00000102301		
ENSG00000254056			
ENSG00000225698	ENSMUSG00000076652		
ENSG00000225698	ENSMUSG00000076653		
ENSG00000225698	ENSMUSG00000076665		
ENSG00000225698	ENSMUSG00000076668		
ENSG00000211976	ENSMUSG00000076652		
ENSG00000211976	ENSMUSG00000076653		
ENSG00000211976	ENSMUSG00000076665		
ENSG00000211976	ENSMUSG00000076668		
ENSG00000224650			
ENSG00000254134			
ENSG00000254176			
ENSG00000253247			
ENSG00000253310			
ENSG00000265929			
ENSG00000211978			
ENSG00000253674			
ENSG00000275747			
ENSG00000283906			
ENSG00000211979	ENSMUSG00000094322		
ENSG00000211979	ENSMUSG00000094102		
ENSG00000211979	ENSMUSG00000096459		
ENSG00000211979	ENSMUSG00000096805		
ENSG00000253303			
ENSG00000176438	ENSMUSG00000054150		
ENSG00000119608	ENSMUSG00000042320	FBgn0004595	
ENSG00000197555	ENSMUSG00000042700	FBgn0264895	
ENSG00000126804	ENSMUSG00000033454		
ENSG00000100505	ENSMUSG00000021071		
ENSG00000100644	ENSMUSG00000021109	FBgn0262139	
ENSG00000100644	ENSMUSG00000021109	FBgn0266411	
ENSG00000258964			
ENSG00000023608	ENSMUSG00000021113	FBgn0038371	
ENSG00000279633			
ENSG00000258956			
ENSG00000258842			
ENSG00000258903			
ENSG00000259142			
ENSG00000270852			
ENSG00000257869			
ENSG00000100918	ENSMUSG00000002324	FBgn0260987	YDL003W
ENSG00000100884	ENSMUSG00000022212		
ENSG00000176473	ENSMUSG00000040877		YDR364C
ENSG00000258620			
ENSG00000279593			
ENSG00000258584			
ENSG00000100628	ENSMUSG00000021200		
ENSG00000258987			
ENSG00000175699			
ENSG00000089723	ENSMUSG00000021203	FBgn0032214	
ENSG00000165948			
ENSG00000119632			
ENSG00000119698	ENSMUSG00000021209		
ENSG00000126803	ENSMUSG00000059970	FBgn0266599	YNL209W
ENSG00000126803	ENSMUSG00000059970	FBgn0001216	YNL209W
ENSG00000126803	ENSMUSG00000059970	FBgn0266599	YDL229W
ENSG00000126803	ENSMUSG00000059970	FBgn0001216	YDL229W
ENSG00000136352	ENSMUSG00000001496	FBgn0024321	
ENSG00000136352	ENSMUSG00000001496	FBgn0287186	
ENSG00000136352	ENSMUSG00000001496	FBgn0040318	
ENSG00000258428			
ENSG00000259133			
ENSG00000242995			
ENSG00000258703			
ENSG00000243801			
ENSG00000200818	ENSMUSG00000119582		
ENSG00000200818	ENSMUSG00000119862		
ENSG00000200818	ENSMUSG00000065185		
ENSG00000165588	ENSMUSG00000021848		
ENSG00000183484			
ENSG00000286636			
ENSG00000280244			
ENSG00000258154			
ENSG00000287459			
ENSG00000184916	ENSMUSG00000002799	FBgn0004197	
ENSG00000273778			
ENSG00000257622			
ENSG00000179364	ENSMUSG00000021143	FBgn0020647	
ENSG00000279495			
ENSG00000242085			
ENSG00000226174	ENSMUSG00000012211		
ENSG00000251602			
ENSG00000182979	ENSMUSG00000021144	FBgn0027951	
ENSG00000182979	ENSMUSG00000021144	FBgn0033183	
ENSG00000257270			
ENSG00000182809	ENSMUSG00000006356		
ENSG00000213145	ENSMUSG00000006360		
ENSG00000257341			
ENSG00000230157			
ENSG00000234402			
ENSG00000211890	ENSMUSG00000095079		
ENSG00000211891	ENSMUSG00000087642		
ENSG00000211892			
ENSG00000274172			
ENSG00000211893			
ENSG00000277030			
ENSG00000253364			
ENSG00000183092	ENSMUSG00000040867		
ENSG00000258566			
ENSG00000258569			
ENSG00000071246	ENSMUSG00000021256		
ENSG00000259081			
ENSG00000258610			
ENSG00000286437			
ENSG00000241081			
ENSG00000223174	ENSMUSG00002075288		
ENSG00000259058			
ENSG00000285966			
ENSG00000266553			
ENSG00000243225			
ENSG00000119669	ENSMUSG00000034168	FBgn0030400	
ENSG00000273729			
ENSG00000246548			
ENSG00000258473			
ENSG00000258819			
ENSG00000287004			
ENSG00000100565	ENSMUSG00000059114		
ENSG00000166165	ENSMUSG00000001270		
ENSG00000256053	ENSMUSG00000037787	FBgn0029594	
ENSG00000184304	ENSMUSG00000002688	FBgn0038603	
ENSG00000257904			
ENSG00000248975			
ENSG00000240201			
ENSG00000279032			
ENSG00000125375	ENSMUSG00000054894	FBgn0034081	
ENSG00000211448	ENSMUSG00000007682		
ENSG00000139970	ENSMUSG00000021087	FBgn0053113	
ENSG00000139970	ENSMUSG00000021087	FBgn0015831	
ENSG00000100526	ENSMUSG00000037628		
ENSG00000100852	ENSMUSG00000035133		
ENSG00000165795	ENSMUSG00000004558	FBgn0027608	
ENSG00000165795	ENSMUSG00000004558	FBgn0043070	
ENSG00000100453	ENSMUSG00000079186		
ENSG00000100453	ENSMUSG00000015437		
ENSG00000054654	ENSMUSG00000063450		
ENSG00000156414	ENSMUSG00000054003	FBgn0003483	
ENSG00000187630		FBgn0027583	YIR035C
ENSG00000187630		FBgn0051546	YIR035C
ENSG00000187630		FBgn0051548	YIR035C
ENSG00000187630		FBgn0051549	YIR035C
ENSG00000187630		FBgn0037354	YIR035C
ENSG00000187630		FBgn0040349	YIR035C
ENSG00000187630		FBgn0027583	YIR036C
ENSG00000187630		FBgn0051546	YIR036C
ENSG00000187630		FBgn0051548	YIR036C
ENSG00000187630		FBgn0051549	YIR036C
ENSG00000187630		FBgn0037354	YIR036C
ENSG00000187630		FBgn0040349	YIR036C
ENSG00000187630		FBgn0027583	YMR226C
ENSG00000187630		FBgn0051546	YMR226C
ENSG00000187630		FBgn0051548	YMR226C
ENSG00000187630		FBgn0051549	YMR226C
ENSG00000187630		FBgn0037354	YMR226C
ENSG00000187630		FBgn0040349	YMR226C
ENSG00000185024	ENSMUSG00000011158	FBgn0038499	YGR246C
ENSG00000087303	ENSMUSG00000021806	FBgn0000119	
ENSG00000136367	ENSMUSG00000040721	FBgn0004607	
ENSG00000092051	ENSMUSG00000022208	FBgn0032129	
ENSG00000015133	ENSMUSG00000021182	FBgn0283724	
ENSG00000100938	ENSMUSG00000002326		YHR216W
ENSG00000100938	ENSMUSG00000002326		YAR073W
ENSG00000100938	ENSMUSG00000002326		YLR432W
ENSG00000100938	ENSMUSG00000002326		YML056C
ENSG00000139880	ENSMUSG00000059674		
ENSG00000151332	ENSMUSG00000021028	FBgn0035436	YNL129W
ENSG00000066427	ENSMUSG00000021189		
ENSG00000092068	ENSMUSG00000022180	FBgn0037203	YBR068C
ENSG00000092068	ENSMUSG00000022180	FBgn0036764	YBR068C
ENSG00000092068	ENSMUSG00000022180	FBgn0036493	YBR068C
ENSG00000092068	ENSMUSG00000022180	FBgn0039844	YBR068C
ENSG00000092068	ENSMUSG00000022180	FBgn0002778	YBR068C
ENSG00000092068	ENSMUSG00000022180	FBgn0037203	YDR046C
ENSG00000092068	ENSMUSG00000022180	FBgn0036764	YDR046C
ENSG00000092068	ENSMUSG00000022180	FBgn0036493	YDR046C
ENSG00000092068	ENSMUSG00000022180	FBgn0039844	YDR046C
ENSG00000092068	ENSMUSG00000022180	FBgn0002778	YDR046C
ENSG00000092068	ENSMUSG00000022180	FBgn0037203	YNL270C
ENSG00000092068	ENSMUSG00000022180	FBgn0036764	YNL270C
ENSG00000092068	ENSMUSG00000022180	FBgn0036493	YNL270C
ENSG00000092068	ENSMUSG00000022180	FBgn0039844	YNL270C
ENSG00000092068	ENSMUSG00000022180	FBgn0002778	YNL270C
ENSG00000092068	ENSMUSG00000022180	FBgn0037203	YEL063C
ENSG00000092068	ENSMUSG00000022180	FBgn0036764	YEL063C
ENSG00000092068	ENSMUSG00000022180	FBgn0036493	YEL063C
ENSG00000092068	ENSMUSG00000022180	FBgn0039844	YEL063C
ENSG00000092068	ENSMUSG00000022180	FBgn0002778	YEL063C
ENSG00000092068	ENSMUSG00000022180	FBgn0037203	YPL274W
ENSG00000092068	ENSMUSG00000022180	FBgn0036764	YPL274W
ENSG00000092068	ENSMUSG00000022180	FBgn0036493	YPL274W
ENSG00000092068	ENSMUSG00000022180	FBgn0039844	YPL274W
ENSG00000092068	ENSMUSG00000022180	FBgn0002778	YPL274W
ENSG00000092068	ENSMUSG00000022180	FBgn0037203	YLL061W
ENSG00000092068	ENSMUSG00000022180	FBgn0036764	YLL061W
ENSG00000092068	ENSMUSG00000022180	FBgn0036493	YLL061W
ENSG00000092068	ENSMUSG00000022180	FBgn0039844	YLL061W
ENSG00000092068	ENSMUSG00000022180	FBgn0002778	YLL061W
ENSG00000092068	ENSMUSG00000022180	FBgn0037203	YCL025C
ENSG00000092068	ENSMUSG00000022180	FBgn0036764	YCL025C
ENSG00000092068	ENSMUSG00000022180	FBgn0036493	YCL025C
ENSG00000092068	ENSMUSG00000022180	FBgn0039844	YCL025C
ENSG00000092068	ENSMUSG00000022180	FBgn0002778	YCL025C
ENSG00000092068	ENSMUSG00000022180	FBgn0037203	YDR508C
ENSG00000092068	ENSMUSG00000022180	FBgn0036764	YDR508C
ENSG00000092068	ENSMUSG00000022180	FBgn0036493	YDR508C
ENSG00000092068	ENSMUSG00000022180	FBgn0039844	YDR508C
ENSG00000092068	ENSMUSG00000022180	FBgn0002778	YDR508C
ENSG00000176153	ENSMUSG00000042808		
ENSG00000198668	ENSMUSG00000001175	FBgn0033027	
ENSG00000129518	ENSMUSG00000054302		
ENSG00000092199	ENSMUSG00000060373		
ENSG00000176230			
ENSG00000150527	ENSMUSG00000021000	FBgn0286898	
ENSG00000136305	ENSMUSG00000022219	FBgn0028408	
ENSG00000100439	ENSMUSG00000040997	FBgn0033226	YBR204C
ENSG00000100439	ENSMUSG00000040997	FBgn0033226	YGR110W
ENSG00000181619	ENSMUSG00000043398		
ENSG00000186469	ENSMUSG00000043004		
ENSG00000165521	ENSMUSG00000051166		
ENSG00000156050	ENSMUSG00000021234		
ENSG00000119723	ENSMUSG00000021235	FBgn0031713	YGR255C
ENSG00000187097	ENSMUSG00000021236	FBgn0024947	YEL042W
ENSG00000279461			
ENSG00000119636	ENSMUSG00000057265		
ENSG00000119711	ENSMUSG00000021238	FBgn0023537	YOR374W
ENSG00000119711	ENSMUSG00000021238	FBgn0023537	YPL061W
ENSG00000119711	ENSMUSG00000021238	FBgn0023537	YMR169C
ENSG00000119711	ENSMUSG00000021238	FBgn0023537	YMR170C
ENSG00000239910			
ENSG00000258513			
ENSG00000119614	ENSMUSG00000021239		
ENSG00000119688	ENSMUSG00000021240		YPL147W
ENSG00000258559			
ENSG00000133980	ENSMUSG00000071235		
ENSG00000258737			
ENSG00000177776			
ENSG00000205659	ENSMUSG00000085793	FBgn0029800	
ENSG00000259155			
ENSG00000258462			
ENSG00000221114			
ENSG00000197776	ENSMUSG00000051890	FBgn0039904	YGR238C
ENSG00000197776	ENSMUSG00000051890	FBgn0039904	YHR158C
ENSG00000197776	ENSMUSG00000051890	FBgn0039904	YGL197W
ENSG00000197776	ENSMUSG00000051890	FBgn0039904	YER132C
ENSG00000258400			
ENSG00000165525	ENSMUSG00000020982	FBgn0259152	YPL009C
ENSG00000277634			
ENSG00000252474	ENSMUSG00000119678		
ENSG00000278771			
ENSG00000274012	ENSMUSG00000118841		
ENSG00000278002			
ENSG00000251929			
ENSG00000274704			
ENSG00000278038			
ENSG00000270788			
ENSG00000243038			
ENSG00000165527	ENSMUSG00000044147	FBgn0013750	
ENSG00000241582			
ENSG00000165410	ENSMUSG00000062929	FBgn0030951	YLL050C
ENSG00000165410	ENSMUSG00000062929	FBgn0011726	YLL050C
ENSG00000243824			
ENSG00000198604	ENSMUSG00000035021	FBgn0027620	YDL070W
ENSG00000198604	ENSMUSG00000035021	FBgn0027620	YLR399C
ENSG00000251726			
ENSG00000258738			
ENSG00000258493			
ENSG00000092020	ENSMUSG00000021022		
ENSG00000100890	ENSMUSG00000021023	FBgn0029858	
ENSG00000258790			
ENSG00000241052			
ENSG00000259090			
ENSG00000282625			
ENSG00000282308			
ENSG00000256243			
ENSG00000240392			
ENSG00000100902	ENSMUSG00000021024	FBgn0050382	YGL011C
ENSG00000100902	ENSMUSG00000021024	FBgn0263121	YGL011C
ENSG00000288045			
ENSG00000258503			
ENSG00000258993			
ENSG00000139973	ENSMUSG00000044912		
ENSG00000289503			
ENSG00000169488	ENSMUSG00000060523		
ENSG00000169488	ENSMUSG00000059488		
ENSG00000169488	ENSMUSG00000068437		
ENSG00000196383			
ENSG00000151445	ENSMUSG00000021038	FBgn0039702	
ENSG00000100591	ENSMUSG00000021037	FBgn0032961	YDR214W
ENSG00000212371	ENSMUSG00000065089		
ENSG00000100593	ENSMUSG00000050671		
ENSG00000100596	ENSMUSG00000021036		
ENSG00000240233			
ENSG00000258957			
ENSG00000258520			
ENSG00000100626	ENSMUSG00000021130	FBgn0030930	
ENSG00000100626	ENSMUSG00000021130	FBgn0050463	
ENSG00000100626	ENSMUSG00000021130	FBgn0031681	
ENSG00000100626	ENSMUSG00000021130	FBgn0035375	
ENSG00000100626	ENSMUSG00000021130	FBgn0051956	
ENSG00000100626	ENSMUSG00000021130	FBgn0051776	
ENSG00000100626	ENSMUSG00000021130	FBgn0036528	
ENSG00000100626	ENSMUSG00000021130	FBgn0036527	
ENSG00000100626	ENSMUSG00000021130	FBgn0036529	
ENSG00000280073			
ENSG00000100632	ENSMUSG00000021131	FBgn0011586	
ENSG00000100632	ENSMUSG00000063412	FBgn0011586	
ENSG00000029364	ENSMUSG00000048833	FBgn0039902	
ENSG00000286424			
ENSG00000081177	ENSMUSG00000032705	FBgn0037901	
ENSG00000140006	ENSMUSG00000045690	FBgn0033471	YNL035C
ENSG00000198133	ENSMUSG00000046157		
ENSG00000215277	ENSMUSG00000112858	FBgn0051053	
ENSG00000215277	ENSMUSG00000112858	FBgn0031018	
ENSG00000071537	ENSMUSG00000020964	FBgn0028475	YLR207W
ENSG00000071537	ENSMUSG00000020964	FBgn0028475	YBL061C
ENSG00000071537	ENSMUSG00000020964	FBgn0028475	YER096W
ENSG00000258977			
ENSG00000140022	ENSMUSG00000020961	FBgn0016975	
ENSG00000205436	ENSMUSG00000021280		YIL068C
ENSG00000129493	ENSMUSG00000035181	FBgn0037541	YJL207C
ENSG00000283016			
ENSG00000258443			
ENSG00000258695			
ENSG00000184227	ENSMUSG00000021226		
ENSG00000184227	ENSMUSG00000042540		
ENSG00000184227	ENSMUSG00000072949		
ENSG00000184227	ENSMUSG00000021228		
ENSG00000258408			
ENSG00000119673	ENSMUSG00000021226		
ENSG00000119673	ENSMUSG00000042540		
ENSG00000119673	ENSMUSG00000072949		
ENSG00000119673	ENSMUSG00000021228		
ENSG00000258524			
ENSG00000279026			
ENSG00000177465	ENSMUSG00000052392		
ENSG00000205669	ENSMUSG00000043487		
ENSG00000258972			
ENSG00000119661	ENSMUSG00000042523	FBgn0028858	
ENSG00000119661	ENSMUSG00000042523	FBgn0033408	
ENSG00000251907			
ENSG00000258660			
ENSG00000176903	ENSMUSG00000054383		
ENSG00000264741			
ENSG00000258586			
ENSG00000270576			
ENSG00000140043	ENSMUSG00000072946		YCR102C
ENSG00000140043	ENSMUSG00000072946		YLR460C
ENSG00000140043	ENSMUSG00000072946		YNL134C
ENSG00000140043	ENSMUSG00000072946		YMR318C
ENSG00000140043	ENSMUSG00000072946		YCR105W
ENSG00000140043	ENSMUSG00000072946		YBL069W
ENSG00000140043	ENSMUSG00000072946		YBL068W-A
ENSG00000140043	ENSMUSG00000072946		YER101C
ENSG00000140043	ENSMUSG00000072946		YAL060W
ENSG00000140043	ENSMUSG00000072946		YAL061W
ENSG00000258653			
ENSG00000223300			
ENSG00000273711			
ENSG00000119725	ENSMUSG00000042472		
ENSG00000258891			
ENSG00000270140			
ENSG00000199472			
ENSG00000100583	ENSMUSG00000090812	FBgn0030738	YPR133C
ENSG00000100583	ENSMUSG00000090812	FBgn0000283	YPR133C
ENSG00000100583	ENSMUSG00000090812	FBgn0037811	YPR133C
ENSG00000165555	ENSMUSG00000072919	FBgn0038516	YER023W
ENSG00000168952	ENSMUSG00000046314	FBgn0266669	YER008C
ENSG00000165355	ENSMUSG00000035329	FBgn0035959	
ENSG00000289442			
ENSG00000289436			
ENSG00000258945			
ENSG00000289531			
ENSG00000288797			
ENSG00000289541			
ENSG00000259319			
ENSG00000273783			
ENSG00000258511			
ENSG00000289495			
ENSG00000258602			
ENSG00000289195			
ENSG00000246223			
ENSG00000289208			
ENSG00000257621			
ENSG00000092148	ENSMUSG00000035247	FBgn0032208	
ENSG00000166170	ENSMUSG00000049792	FBgn0086708	
ENSG00000126214	ENSMUSG00000021288	FBgn0010235	
ENSG00000241494			
ENSG00000289049			
ENSG00000259088			
ENSG00000207208			
ENSG00000256705			
ENSG00000259161			
ENSG00000289482			
ENSG00000240457			
ENSG00000080824	ENSMUSG00000021270	FBgn0001233	YMR186W
ENSG00000080824	ENSMUSG00000021270	FBgn0001233	YPL240C
ENSG00000078304	ENSMUSG00000017843	FBgn0042693	YOR014W
ENSG00000258827			
ENSG00000258708			
ENSG00000252746			
ENSG00000207046			
ENSG00000259087			
ENSG00000129514	ENSMUSG00000035451		
ENSG00000011114	ENSMUSG00000041702	FBgn0030701	
ENSG00000278396			
ENSG00000187581			
ENSG00000202306			
ENSG00000252720	ENSMUSG00000084740		
ENSG00000277826			
ENSG00000175785	ENSMUSG00000041669		
ENSG00000140067	ENSMUSG00000096753		
ENSG00000186615			
ENSG00000239199			
ENSG00000182521	ENSMUSG00000061809		YER148W
ENSG00000133958	ENSMUSG00000021198	FBgn0038693	
ENSG00000183032	ENSMUSG00000035472	FBgn0040383	YOR222W
ENSG00000183032	ENSMUSG00000035472	FBgn0032090	YOR222W
ENSG00000183032	ENSMUSG00000035472	FBgn0040383	YPL134C
ENSG00000183032	ENSMUSG00000035472	FBgn0032090	YPL134C
ENSG00000258690			
ENSG00000258601			
ENSG00000266327			
ENSG00000289687			
ENSG00000156030	ENSMUSG00000042507	FBgn0037698	
ENSG00000288931			
ENSG00000202229	ENSMUSG00000064486		
ENSG00000252347			
ENSG00000092096	ENSMUSG00000022199	FBgn0264907	YML123C
ENSG00000092096	ENSMUSG00000022199	FBgn0038753	YML123C
ENSG00000092096	ENSMUSG00000022199	FBgn0038752	YML123C
ENSG00000092096	ENSMUSG00000022199	FBgn0038750	YML123C
ENSG00000092096	ENSMUSG00000022199	FBgn0086365	YML123C
ENSG00000092096	ENSMUSG00000022199	FBgn0019952	YML123C
ENSG00000092096	ENSMUSG00000022199	FBgn0038260	YML123C
ENSG00000092096	ENSMUSG00000022199	FBgn0038261	YML123C
ENSG00000092096	ENSMUSG00000022199	FBgn0038262	YML123C
ENSG00000092096	ENSMUSG00000022199	FBgn0038720	YML123C
ENSG00000092096	ENSMUSG00000022199	FBgn0038716	YML123C
